Year,End Latitude Decimal Degrees,End Longitude Decimal Degrees,G Stat Area,Target Species Code,Avg Depth Fathoms,Substrate Type,Species,Sex,Age,Length Millimeters,Weight Kilograms,Number of Specimens
2000,54.774833,-131.844667,315432,710,215,Mud/Soft,Thornyhead rockfish,,,390,,1
2000,54.774833,-131.844667,315432,710,215,Mud/Soft,Thornyhead rockfish,,,430,,1
2000,54.774833,-131.844667,315432,710,215,Mud/Soft,Thornyhead rockfish,,,440,,1
2000,54.774833,-131.844667,315432,710,215,Mud/Soft,Thornyhead rockfish,,,460,,1
2000,54.774833,-131.844667,315432,710,215,Mud/Soft,Thornyhead rockfish,,,490,,1
2000,54.774833,-131.844667,315432,710,215,Mud/Soft,Thornyhead rockfish,,,520,,2
2000,54.774833,-131.844667,315432,710,215,Mud/Soft,Thornyhead rockfish,,,560,,1
2000,54.796333,-131.712333,315432,710,225,Mud/Hard,Sablefish,Female,4,430,0.7,1
2000,54.796333,-131.712333,315432,710,225,Mud/Hard,Sablefish,Female,5,500,1.2,1
2000,54.796333,-131.712333,315432,710,225,Mud/Hard,Sablefish,Female,6,510,1.2,1
2000,54.796333,-131.712333,315432,710,225,Mud/Hard,Sablefish,Female,6,600,2,1
2000,54.796333,-131.712333,315432,710,225,Mud/Hard,Sablefish,Female,7,560,1.7,1
2000,54.796333,-131.712333,315432,710,225,Mud/Hard,Sablefish,Male,5,500,1.2,1
2000,54.796333,-131.712333,315432,710,225,Mud/Hard,Sablefish,Male,5,510,1.1,1
2000,54.796333,-131.712333,315432,710,225,Mud/Hard,Sablefish,Male,7,490,1.1,1
2000,54.796333,-131.712333,315432,710,225,Mud/Hard,Sablefish,Male,7,540,1.5,1
2000,54.796333,-131.712333,315432,710,225,Mud/Hard,Sablefish,Male,13,600,2.4,1
2000,54.796333,-131.712333,315432,710,225,Mud/Hard,Sablefish,Male,23,630,2.3,1
2000,54.796333,-131.712333,315432,710,225,Mud/Hard,Thornyhead rockfish,,,400,,1
2000,54.796333,-131.712333,315432,710,225,Mud/Hard,Thornyhead rockfish,,,430,,2
2000,54.796333,-131.712333,315432,710,225,Mud/Hard,Thornyhead rockfish,,,460,,1
2000,54.796333,-131.712333,315432,710,225,Mud/Hard,Thornyhead rockfish,,,490,,1
2000,54.810667,-131.884833,315432,710,219,Mud,Sablefish,Female,3,470,1.2,1
2000,54.810667,-131.884833,315432,710,219,Mud,Sablefish,Female,6,500,1.1,1
2000,54.810667,-131.884833,315432,710,219,Mud,Sablefish,Female,8,590,2.2,1
2000,54.810667,-131.884833,315432,710,219,Mud,Sablefish,Female,10,640,2.8,1
2000,54.810667,-131.884833,315432,710,219,Mud,Sablefish,Male,4,450,0.8,1
2000,54.810667,-131.884833,315432,710,219,Mud,Sablefish,Male,5,510,1.4,1
2000,54.810667,-131.884833,315432,710,219,Mud,Sablefish,Male,6,550,1.7,1
2000,54.810667,-131.884833,315432,710,219,Mud,Sablefish,Male,9,580,1.9,1
2000,54.810667,-131.884833,315432,710,219,Mud,Sablefish,Male,10,580,2,1
2000,54.810667,-131.884833,315432,710,219,Mud,Sablefish,Male,10,590,2.3,1
2000,54.810667,-131.884833,315432,710,219,Mud,Sablefish,Male,13,610,2.2,1
2000,54.810667,-131.884833,315432,710,219,Mud,Thornyhead rockfish,,,300,,1
2000,54.810667,-131.884833,315432,710,219,Mud,Thornyhead rockfish,,,320,,1
2000,54.810667,-131.884833,315432,710,219,Mud,Thornyhead rockfish,,,340,,1
2000,54.810667,-131.884833,315432,710,219,Mud,Thornyhead rockfish,,,360,,5
2000,54.810667,-131.884833,315432,710,219,Mud,Thornyhead rockfish,,,370,,1
2000,54.810667,-131.884833,315432,710,219,Mud,Thornyhead rockfish,,,380,,4
2000,54.810667,-131.884833,315432,710,219,Mud,Thornyhead rockfish,,,400,,7
2000,54.810667,-131.884833,315432,710,219,Mud,Thornyhead rockfish,,,410,,1
2000,54.810667,-131.884833,315432,710,219,Mud,Thornyhead rockfish,,,420,,1
2000,54.810667,-131.884833,315432,710,219,Mud,Thornyhead rockfish,,,430,,3
2000,54.810667,-131.884833,315432,710,219,Mud,Thornyhead rockfish,,,440,,1
2000,54.810667,-131.884833,315432,710,219,Mud,Thornyhead rockfish,,,450,,1
2000,54.810667,-131.884833,315432,710,219,Mud,Thornyhead rockfish,,,480,,1
2000,54.810667,-131.884833,315432,710,219,Mud,Thornyhead rockfish,,,490,,1
2000,54.810667,-131.884833,315432,710,219,Mud,Thornyhead rockfish,,,500,,1
2000,54.810667,-131.884833,315432,710,219,Mud,Thornyhead rockfish,,,580,,1
2000,54.82,-131.694167,315432,710,249,Mud,Sablefish,Female,6,550,1.6,1
2000,54.82,-131.694167,315432,710,249,Mud,Sablefish,Female,7,520,1.5,1
2000,54.82,-131.694167,315432,710,249,Mud,Sablefish,Female,7,570,2,1
2000,54.82,-131.694167,315432,710,249,Mud,Sablefish,Female,7,650,2.7,1
2000,54.82,-131.694167,315432,710,249,Mud,Sablefish,Female,7,670,3,1
2000,54.82,-131.694167,315432,710,249,Mud,Sablefish,Female,7,670,3.1,1
2000,54.82,-131.694167,315432,710,249,Mud,Sablefish,Female,7,680,3.4,1
2000,54.82,-131.694167,315432,710,249,Mud,Sablefish,Female,8,650,2.2,1
2000,54.82,-131.694167,315432,710,249,Mud,Sablefish,Female,10,620,2.1,1
2000,54.82,-131.694167,315432,710,249,Mud,Sablefish,Male,4,530,1.4,1
2000,54.82,-131.694167,315432,710,249,Mud,Sablefish,Male,6,570,2.1,1
2000,54.82,-131.694167,315432,710,249,Mud,Sablefish,Male,7,590,1.8,1
2000,54.82,-131.694167,315432,710,249,Mud,Sablefish,Male,7,590,1.9,1
2000,54.82,-131.694167,315432,710,249,Mud,Sablefish,Male,7,600,2.4,1
2000,54.82,-131.694167,315432,710,249,Mud,Sablefish,Male,8,540,1.7,1
2000,54.82,-131.694167,315432,710,249,Mud,Sablefish,Male,8,560,1.7,1
2000,54.82,-131.694167,315432,710,249,Mud,Sablefish,Male,18,680,3.2,1
2000,54.82,-131.694167,315432,710,249,Mud,Thornyhead rockfish,,,440,,1
2000,54.82,-131.694167,315432,710,249,Mud,Thornyhead rockfish,,,540,,1
2000,54.836333,-131.710333,315432,710,232,Mud,Sablefish,Female,4,440,0.8,1
2000,54.836333,-131.710333,315432,710,232,Mud,Sablefish,Female,4,450,0.8,1
2000,54.836333,-131.710333,315432,710,232,Mud,Sablefish,Female,5,480,1.1,1
2000,54.836333,-131.710333,315432,710,232,Mud,Sablefish,Female,7,560,1.7,1
2000,54.836333,-131.710333,315432,710,232,Mud,Sablefish,Female,7,580,2,1
2000,54.836333,-131.710333,315432,710,232,Mud,Sablefish,Male,4,470,1,1
2000,54.836333,-131.710333,315432,710,232,Mud,Sablefish,Male,4,530,1.5,1
2000,54.836333,-131.710333,315432,710,232,Mud,Sablefish,Male,5,500,1.2,1
2000,54.836333,-131.710333,315432,710,232,Mud,Sablefish,Male,5,510,1.1,1
2000,54.836333,-131.710333,315432,710,232,Mud,Sablefish,Male,5,530,1.5,2
2000,54.836333,-131.710333,315432,710,232,Mud,Sablefish,Male,6,490,1.2,1
2000,54.836333,-131.710333,315432,710,232,Mud,Sablefish,Male,6,580,2,1
2000,54.836333,-131.710333,315432,710,232,Mud,Sablefish,Male,7,510,1.2,1
2000,54.836333,-131.710333,315432,710,232,Mud,Sablefish,Male,7,550,1.7,1
2000,54.836333,-131.710333,315432,710,232,Mud,Sablefish,Male,8,570,1.9,1
2000,54.836333,-131.710333,315432,710,232,Mud,Thornyhead rockfish,,,360,,1
2000,54.836333,-131.710333,315432,710,232,Mud,Thornyhead rockfish,,,390,,1
2000,54.836333,-131.710333,315432,710,232,Mud,Thornyhead rockfish,,,400,,1
2000,54.836333,-131.710333,315432,710,232,Mud,Thornyhead rockfish,,,410,,1
2000,54.836333,-131.710333,315432,710,232,Mud,Thornyhead rockfish,,,420,,1
2000,54.836333,-131.710333,315432,710,232,Mud,Thornyhead rockfish,,,450,,1
2000,54.836333,-131.710333,315432,710,232,Mud,Thornyhead rockfish,,,470,,2
2000,54.836333,-131.710333,315432,710,232,Mud,Thornyhead rockfish,,,520,,1
2000,54.836333,-131.710333,315432,710,232,Mud,Thornyhead rockfish,,,600,,2
2000,54.836333,-131.710333,315432,710,232,Mud,Thornyhead rockfish,,,680,,1
2000,54.849,-131.941333,315432,710,233,Mud,Sablefish,Female,7,570,1.9,1
2000,54.849,-131.941333,315432,710,233,Mud,Sablefish,Female,7,610,2.3,1
2000,54.849,-131.941333,315432,710,233,Mud,Sablefish,Female,8,610,2.4,1
2000,54.849,-131.941333,315432,710,233,Mud,Sablefish,Male,5,480,0.9,1
2000,54.849,-131.941333,315432,710,233,Mud,Sablefish,Male,5,540,1.7,1
2000,54.849,-131.941333,315432,710,233,Mud,Sablefish,Male,7,580,1.9,1
2000,54.849,-131.941333,315432,710,233,Mud,Shortraker rockfish,Female,66,660,4.8,1
2000,54.849,-131.941333,315432,710,233,Mud,Shortraker rockfish,Male,151,770,6.8,1
2000,54.849,-131.941333,315432,710,233,Mud,Thornyhead rockfish,,,340,,1
2000,54.849,-131.941333,315432,710,233,Mud,Thornyhead rockfish,,,350,,2
2000,54.849,-131.941333,315432,710,233,Mud,Thornyhead rockfish,,,370,,3
2000,54.849,-131.941333,315432,710,233,Mud,Thornyhead rockfish,,,390,,1
2000,54.849,-131.941333,315432,710,233,Mud,Thornyhead rockfish,,,430,,1
2000,54.849,-131.941333,315432,710,233,Mud,Thornyhead rockfish,,,460,,1
2000,54.849,-131.941333,315432,710,233,Mud,Thornyhead rockfish,,,480,,1
2000,54.849,-131.941333,315432,710,233,Mud,Thornyhead rockfish,,,570,,1
2000,54.894333,-131.857667,315432,710,227,Mud,Sablefish,Female,4,530,1.35,1
2000,54.894333,-131.857667,315432,710,227,Mud,Sablefish,Female,6,550,1.6,1
2000,54.894333,-131.857667,315432,710,227,Mud,Sablefish,Female,7,590,2,1
2000,54.894333,-131.857667,315432,710,227,Mud,Sablefish,Female,8,610,2.2,1
2000,54.894333,-131.857667,315432,710,227,Mud,Sablefish,Male,3,410,0.6,1
2000,54.894333,-131.857667,315432,710,227,Mud,Sablefish,Male,6,520,1.3,1
2000,54.894333,-131.857667,315432,710,227,Mud,Sablefish,Male,6,540,1.6,1
2000,54.894333,-131.857667,315432,710,227,Mud,Sablefish,Male,16,680,3.15,1
2000,54.894333,-131.857667,315432,710,227,Mud,Thornyhead rockfish,,,300,,1
2000,54.894333,-131.857667,315432,710,227,Mud,Thornyhead rockfish,,,310,,1
2000,54.894333,-131.857667,315432,710,227,Mud,Thornyhead rockfish,,,340,,1
2000,54.894333,-131.857667,315432,710,227,Mud,Thornyhead rockfish,,,350,,2
2000,54.894333,-131.857667,315432,710,227,Mud,Thornyhead rockfish,,,360,,1
2000,54.894333,-131.857667,315432,710,227,Mud,Thornyhead rockfish,,,370,,1
2000,54.894333,-131.857667,315432,710,227,Mud,Thornyhead rockfish,,,380,,1
2000,54.894333,-131.857667,315432,710,227,Mud,Thornyhead rockfish,,,390,,2
2000,54.894333,-131.857667,315432,710,227,Mud,Thornyhead rockfish,,,420,,2
2000,54.894333,-131.857667,315432,710,227,Mud,Thornyhead rockfish,,,430,,1
2000,54.894333,-131.857667,315432,710,227,Mud,Thornyhead rockfish,,,450,,1
2000,54.894333,-131.857667,315432,710,227,Mud,Thornyhead rockfish,,,460,,1
2000,54.894333,-131.857667,315432,710,227,Mud,Thornyhead rockfish,,,470,,1
2000,54.894333,-131.857667,315432,710,227,Mud,Thornyhead rockfish,,,540,,1
2000,54.894333,-131.857667,315432,710,227,Mud,Thornyhead rockfish,,,550,,1
2000,54.900167,-131.8035,315432,710,228,Mud,Sablefish,Female,3,540,1.6,1
2000,54.900167,-131.8035,315432,710,228,Mud,Sablefish,Female,5,530,1.4,1
2000,54.900167,-131.8035,315432,710,228,Mud,Sablefish,Female,6,570,1.8,1
2000,54.900167,-131.8035,315432,710,228,Mud,Sablefish,Female,8,590,2.1,1
2000,54.900167,-131.8035,315432,710,228,Mud,Sablefish,Male,3,480,1,1
2000,54.900167,-131.8035,315432,710,228,Mud,Sablefish,Male,4,480,1,1
2000,54.900167,-131.8035,315432,710,228,Mud,Sablefish,Male,6,430,0.7,1
2000,54.900167,-131.8035,315432,710,228,Mud,Sablefish,Male,6,520,1.4,1
2000,54.900167,-131.8035,315432,710,228,Mud,Sablefish,Male,6,530,1.4,1
2000,54.900167,-131.8035,315432,710,228,Mud,Sablefish,Male,7,580,1.8,1
2000,54.900167,-131.8035,315432,710,228,Mud,Sablefish,Male,10,630,2.7,1
2000,54.900167,-131.8035,315432,710,228,Mud,Sablefish,Male,17,710,4.1,1
2000,54.900167,-131.8035,315432,710,228,Mud,Thornyhead rockfish,,,330,,2
2000,54.900167,-131.8035,315432,710,228,Mud,Thornyhead rockfish,,,340,,1
2000,54.900167,-131.8035,315432,710,228,Mud,Thornyhead rockfish,,,360,,1
2000,54.900167,-131.8035,315432,710,228,Mud,Thornyhead rockfish,,,370,,2
2000,54.900167,-131.8035,315432,710,228,Mud,Thornyhead rockfish,,,380,,2
2000,54.900167,-131.8035,315432,710,228,Mud,Thornyhead rockfish,,,390,,1
2000,54.900167,-131.8035,315432,710,228,Mud,Thornyhead rockfish,,,410,,1
2000,54.900167,-131.8035,315432,710,228,Mud,Thornyhead rockfish,,,420,,1
2000,54.900167,-131.8035,315432,710,228,Mud,Thornyhead rockfish,,,440,,1
2000,54.900167,-131.8035,315432,710,228,Mud,Thornyhead rockfish,,,450,,1
2000,54.900167,-131.8035,315432,710,228,Mud,Thornyhead rockfish,,,520,,1
2000,54.900167,-131.8035,315432,710,228,Mud,Thornyhead rockfish,,,530,,1
2000,54.900167,-131.8035,315432,710,228,Mud,Thornyhead rockfish,,,570,,1
2000,54.912667,-131.928,315432,710,230,Mud,Sablefish,Female,6,560,1.7,1
2000,54.912667,-131.928,315432,710,230,Mud,Sablefish,Female,8,660,2.8,1
2000,54.912667,-131.928,315432,710,230,Mud,Sablefish,Male,5,540,1.4,1
2000,54.912667,-131.928,315432,710,230,Mud,Sablefish,Male,6,550,1.5,1
2000,54.912667,-131.928,315432,710,230,Mud,Sablefish,Male,13,610,2.3,1
2000,54.912667,-131.928,315432,710,230,Mud,Sablefish,Male,41,690,3.6,1
2000,54.912667,-131.928,315432,710,230,Mud,Shortraker rockfish,,,710,5.7,1
2000,54.912667,-131.928,315432,710,230,Mud,Thornyhead rockfish,,,330,,1
2000,54.912667,-131.928,315432,710,230,Mud,Thornyhead rockfish,,,340,,1
2000,54.912667,-131.928,315432,710,230,Mud,Thornyhead rockfish,,,350,,1
2000,54.912667,-131.928,315432,710,230,Mud,Thornyhead rockfish,,,360,,2
2000,54.912667,-131.928,315432,710,230,Mud,Thornyhead rockfish,,,380,,1
2000,54.912667,-131.928,315432,710,230,Mud,Thornyhead rockfish,,,410,,2
2000,54.912667,-131.928,315432,710,230,Mud,Thornyhead rockfish,,,420,,1
2000,54.912667,-131.928,315432,710,230,Mud,Thornyhead rockfish,,,430,,2
2000,54.912667,-131.928,315432,710,230,Mud,Thornyhead rockfish,,,440,,1
2000,54.912667,-131.928,315432,710,230,Mud,Thornyhead rockfish,,,450,,1
2000,54.912667,-131.928,315432,710,230,Mud,Thornyhead rockfish,,,480,,1
2000,54.912667,-131.928,315432,710,230,Mud,Thornyhead rockfish,,,530,,1
2000,54.912667,-131.928,315432,710,230,Mud,Thornyhead rockfish,,,580,,1
2000,54.912667,-131.928,315432,710,230,Mud,Thornyhead rockfish,,,590,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Redbanded rockfish,,11,350,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Redbanded rockfish,,11,370,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Redbanded rockfish,,12,380,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Redbanded rockfish,,12,390,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Redbanded rockfish,,14,330,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Redbanded rockfish,,14,350,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Redbanded rockfish,,14,380,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Redbanded rockfish,,15,400,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Redbanded rockfish,,18,400,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Redbanded rockfish,,18,460,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Redbanded rockfish,,25,470,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Redbanded rockfish,,26,480,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Redbanded rockfish,,32,460,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Redbanded rockfish,,40,480,,2
2000,54.969667,-131.790167,315432,710,237,Mixed,Redbanded rockfish,,75,540,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Rougheye rockfish,,15,350,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Rougheye rockfish,,17,310,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Rougheye rockfish,,19,320,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Rougheye rockfish,,20,310,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Rougheye rockfish,,21,330,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Rougheye rockfish,,22,310,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Rougheye rockfish,,22,440,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Rougheye rockfish,,23,360,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Rougheye rockfish,,23,430,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Rougheye rockfish,,25,410,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Rougheye rockfish,,25,420,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Rougheye rockfish,,28,360,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Rougheye rockfish,,36,400,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,21,450,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,24,460,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,25,495,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,25,530,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,26,470,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,27,430,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,27,600,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,32,660,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,33,440,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,37,580,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,41,640,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,42,660,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,44,580,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,44,640,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,49,665,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,52,570,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,54,630,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,56,690,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,56,770,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,58,690,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,64,650,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,68,640,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,70,680,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,71,645,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,74,730,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,77,710,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,82,770,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,90,610,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,98,740,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,104,570,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,115,660,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,121,685,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,130,700,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,,135,620,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,Male,15,400,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,Male,17,350,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,Male,21,415,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,Male,24,400,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,Male,112,680,4.5,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Shortraker rockfish,Male,,670,4.6,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,260,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,270,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,280,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,285,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,290,,3
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,300,,3
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,310,,7
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,315,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,320,,5
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,325,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,330,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,340,,5
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,345,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,350,,5
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,355,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,360,,3
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,370,,7
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,380,,2
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,385,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,390,,6
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,400,,5
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,405,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,410,,3
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,415,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,420,,5
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,430,,6
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,440,,3
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,445,,2
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,450,,2
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,455,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,460,,6
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,470,,6
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,480,,6
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,490,,1
2000,54.969667,-131.790167,315432,710,237,Mixed,Thornyhead rockfish,,,500,,3
